;Classifier;Exp. Group;Ratio Men;Prob Men;Prob Women;Prob Diff;Informativeness Diff;Lower Bound Bias;Mean Bias;Upper Bound Bias;Width_Confidence_Intervall;SD Bias;Significant_Bias
488;NB;45;0.65;0.20;0.50;0.30;0.30;0.08438769433127156;0.08843756243756244;0.09248743054385332;0.008099736212581749;0.0010411405315021067;Yes
489;NB;46;0.65;0.20;0.65;0.45;0.15;0.09217028798948625;0.09522277722277722;0.0982752664560682;0.006104978466581963;0.0007847342627816363;Yes
490;NB;47;0.65;0.35;0.05;-0.30;-0.30;-0.1821330353871688;-0.17905814185814187;-0.17598324832911494;0.006149787058053883;0.0007904939615565753;Yes
491;NB;48;0.65;0.35;0.20;-0.15;-0.15;-0.03008725776953275;-0.026422377622377622;-0.022757497475222495;0.007329760294310256;0.0009421677852603521;Yes
492;NB;49;0.65;0.35;0.35;0.00;0.00;0.0016626204978200166;0.005362637362637362;0.009062654227454708;0.007400033729634691;0.0009512007364434426;Yes
493;NB;50;0.65;0.35;0.50;0.15;0.15;0.016326800342082635;0.02084835164835165;0.025369902954620667;0.009043102612538031;0.0011624008996516332;Yes
494;NB;51;0.65;0.35;0.65;0.30;0.00;0.022439691836413894;0.026151048951048955;0.029862406065684015;0.007422714229270119;0.0009541160890951107;Yes
495;NB;52;0.65;0.35;0.80;0.45;-0.15;-0.035272722297145995;-0.032610989010989015;-0.029949255724832036;0.005323466572313956;0.0006842786815604228;Yes
496;NB;53;0.65;0.50;0.05;-0.45;-0.45;-0.2292756791747035;-0.22637562437562436;-0.2234755695765452;0.0058001095981582785;0.0007455464019206828;Yes
497;NB;54;0.65;0.50;0.20;-0.30;-0.30;-0.042804751738607844;-0.03995804195804196;-0.03711133217747607;0.005693419561131774;0.0007318324587822372;Yes
498;NB;55;0.65;0.50;0.35;-0.15;-0.15;0.001891924902141099;0.0056291708291708285;0.009366416756200558;0.007474491854059459;0.0009607715877901612;Yes
499;NB;56;0.65;0.50;0.50;0.00;0.00;-0.003141701007972947;0.0008051948051948052;0.004752090618362558;0.007893791626335505;0.001014668403230654;No
500;NB;57;0.65;0.50;0.65;0.15;-0.15;-0.006987449501416611;-0.0029434565434565438;0.001100536414503524;0.008087985915920136;0.001039630147732747;No
501;NB;58;0.65;0.50;0.80;0.30;-0.30;-0.046250252304829015;-0.0433050949050949;-0.04035993750536078;0.005890314799468235;0.0007571413833831924;Yes
502;NB;59;0.65;0.50;0.95;0.45;-0.45;-0.22844583531320548;-0.22544415584415584;-0.2224424763751062;0.006003358938099257;0.0007716720830860639;Yes
503;NB;60;0.65;0.65;0.20;-0.45;-0.15;-0.034915400295289875;-0.032698501498501495;-0.030481602701713115;0.004433797593576758;0.0005699205828430153;Yes
504;NB;61;0.65;0.65;0.35;-0.30;0.00;0.025468481803964386;0.02932347652347652;0.03317847124298866;0.007709989439024271;0.0009910424601176904;Yes
505;NB;62;0.65;0.65;0.50;-0.15;0.15;0.019444327826833648;0.023185214785214785;0.026926101743595922;0.007481773916762278;0.0009617076245244275;Yes
506;NB;63;0.65;0.65;0.65;0.00;0.00;-0.002253226334004237;0.0015936063936063934;0.005440439121217024;0.007693665455221261;0.0009889441743554334;No
507;NB;64;0.65;0.65;0.80;0.15;-0.15;-0.031404039649994574;-0.02805154845154845;-0.024699057253102327;0.006704982396892244;0.000861858800484017;Yes
508;NB;65;0.65;0.65;0.95;0.30;-0.30;-0.186827654745427;-0.18391688311688312;-0.18100611148833923;0.005821543257087803;0.0007483014856004766;Yes
509;NB;66;0.65;0.80;0.35;-0.45;0.15;0.09433175173374264;0.09751888111888113;0.10070601050401962;0.006374258770276981;0.0008193475676046482;Yes
510;NB;67;0.65;0.80;0.50;-0.30;0.30;0.08734968606852891;0.09134465534465536;0.0953396246207818;0.007989938552252886;0.001027027134296046;Yes
511;NB;68;0.65;0.80;0.65;-0.15;0.15;0.04533384525742214;0.04927192807192807;0.053210010886434;0.007876165629011863;0.001012402756579929;Yes
512;NB;69;0.65;0.80;0.80;0.00;0.00;-0.005181839376019619;-0.0018957042957042953;0.0013904307846110285;0.0065722701606306475;0.0008447999624463533;No
513;NB;70;0.65;0.80;0.95;0.15;-0.15;-0.09467171240992933;-0.09245154845154845;-0.09023138449316756;0.004440327916761785;0.0005707599909389455;Yes
514;NB;71;0.65;0.95;0.50;-0.45;0.45;0.2566049862765921;0.2603012987012987;0.2639976111260053;0.007392624849413145;0.0009502483985784498;Yes
515;NB;72;0.65;0.95;0.65;-0.30;0.30;0.20607930659469473;0.21012187812187813;0.21416444964906153;0.00808514305436682;0.001039264726154695;Yes
516;NB;73;0.65;0.95;0.80;-0.15;0.15;0.10503531273108395;0.10868091908091909;0.11232652543075423;0.007291212699670295;0.0009372128753573314;Yes
517;NB;74;0.65;0.95;0.95;0.00;0.00;0.0012714130531309782;0.0025350649350649357;0.003798716816998893;0.002527303763867915;0.0003248597627035572;Yes
518;NB;75;0.80;0.05;0.05;0.00;0.00;-0.0005003347699297816;0.0007022727272727273;0.001904880224475236;0.0024052149944050177;0.0003091664656636376;No
519;NB;76;0.80;0.05;0.20;0.15;0.15;0.1583716720479911;0.16357045454545455;0.168769237042918;0.010397564994926884;0.0013365035676507987;Yes
520;NB;77;0.80;0.05;0.35;0.30;0.30;0.2963145860835176;0.30214318181818184;0.3079717775528461;0.011657191469328532;0.001498416022900331;Yes
521;NB;78;0.80;0.05;0.50;0.45;0.45;0.33744583514140153;0.34191363636363636;0.3463814375858712;0.008935602444469616;0.0011485828222251783;Yes
522;NB;79;0.80;0.20;0.05;-0.15;-0.15;-0.09559912579371176;-0.09342272727272725;-0.09124632875174275;0.004352797041969;0.0005595087675518128;Yes
523;NB;80;0.80;0.20;0.20;0.00;0.00;-0.002750770267670585;0.0011431818181818181;0.005037133904034222;0.007787904171704807;0.0010010576240768387;No
524;NB;81;0.80;0.20;0.35;0.15;0.15;0.07924843461773887;0.08532272727272726;0.09139701992771565;0.012148585309976782;0.0015615798137944923;Yes
525;NB;82;0.80;0.20;0.50;0.30;0.30;0.17530406105206106;0.1796818181818182;0.18405957531157532;0.008755514259514251;0.0011254342771762136;Yes
526;NB;83;0.80;0.20;0.65;0.45;0.15;0.16080794005510335;0.16357727272727274;0.16634660539944213;0.00553866534433878;0.0007119403433731239;Yes
527;NB;84;0.80;0.35;0.05;-0.30;-0.30;-0.1899672015267156;-0.18722272727272726;-0.18447825301873894;0.005488948507976681;0.0007055497385341375;Yes
528;NB;85;0.80;0.35;0.20;-0.15;-0.15;-0.005381629734383287;-0.0025045454545454546;0.00037253882529237736;0.005754168559675664;0.0007396411383456481;No
529;NB;86;0.80;0.35;0.35;0.00;0.00;-0.0024321006955680138;0.0030113636363636354;0.008454827968295284;0.010886928663863298;0.001399406400163153;No
530;NB;87;0.80;0.35;0.50;0.15;0.15;0.052946024159538474;0.05884318181818182;0.06474033947682517;0.0117943153172867;0.0015160419297444347;Yes
531;NB;88;0.80;0.35;0.65;0.30;0.00;0.08814119819454704;0.09205909090909091;0.09597698362363478;0.007835785429087753;0.0010072122834944173;Yes
532;NB;89;0.80;0.35;0.80;0.45;-0.15;-0.02468512866324529;-0.02236590909090909;-0.02004668951857289;0.0046384391446723985;0.0005962252189056284;Yes
533;NB;90;0.80;0.50;0.05;-0.45;-0.45;-0.24037465658074278;-0.23764318181818178;-0.23491170705562078;0.005462949525122005;0.0007022078278697155;Yes
534;NB;91;0.80;0.50;0.20;-0.30;-0.30;-0.02187640469603668;-0.019654545454545456;-0.017432686213054233;0.004443718482982445;0.0005711958145046053;Yes
535;NB;92;0.80;0.50;0.35;-0.15;-0.15;0.036172337266848896;0.04047272727272728;0.04477311727860566;0.00860078001175677;0.0011055447285880067;Yes
536;NB;93;0.80;0.50;0.50;0.00;0.00;-0.0038392949159888803;0.0011636363636363634;0.006166567643261607;0.010005862559250487;0.0012861541153516844;No
537;NB;94;0.80;0.50;0.65;0.15;-0.15;0.030003957170173318;0.03451590909090909;0.03902786101164486;0.009023903841471542;0.0011599330885788104;Yes
538;NB;95;0.80;0.50;0.80;0.30;-0.30;-0.02480361434051634;-0.022020454545454544;-0.01923729475039275;0.00556631959012359;0.0007154950216242456;Yes
539;NB;96;0.80;0.50;0.95;0.45;-0.45;-0.24133924845050772;-0.23863636363636365;-0.23593347882221957;0.0054057696282881285;0.0006948579208334366;Yes
540;NB;97;0.80;0.65;0.20;-0.45;-0.15;-0.023412547865323728;-0.021379545454545453;-0.019346543043767178;0.004066004821556548;0.0005226444800053775;Yes
541;NB;98;0.80;0.65;0.35;-0.30;0.00;0.09154747596731952;0.09518636363636364;0.09882525130540776;0.0072777753380882425;0.0009354856361717154;Yes
542;NB;99;0.80;0.65;0.50;-0.15;0.15;0.05392707286482171;0.05912727272727273;0.06432747258972375;0.01040039972490205;0.0013368679439953548;Yes
543;NB;100;0.80;0.65;0.65;0.00;0.00;-0.00801204571014285;-0.003440909090909091;0.001130227528324668;0.009142273238467518;0.0011751482972803655;No
544;NB;101;0.80;0.65;0.80;0.15;-0.15;-0.003809765377866057;-0.0011340909090909092;0.0015415835596842386;0.005351348937550296;0.0006878626822982005;No
545;NB;102;0.80;0.65;0.95;0.30;-0.30;-0.19212171594492566;-0.18935227272727276;-0.18658282950961985;0.0055388864353058;0.0007119687624180005;Yes
546;NB;103;0.80;0.80;0.35;-0.45;0.15;0.16386348955603744;0.16620681818181818;0.16855014680759892;0.0046866572515614725;0.0006024231769769709;Yes
547;NB;104;0.80;0.80;0.50;-0.30;0.30;0.17750982857853265;0.18201363636363635;0.18651744414874005;0.00900761557020741;0.0011578393933082353;Yes
548;NB;105;0.80;0.80;0.65;-0.15;0.15;0.08538320098773067;0.09078181818181819;0.0961804353759057;0.01079723438817504;0.0013878770931077318;Yes
549;NB;106;0.80;0.80;0.80;0.00;0.00;-0.007922410348455271;-0.004090909090909091;-0.0002594078333629109;0.007663002515092361;0.000985002758370351;Yes
550;NB;107;0.80;0.80;0.95;0.15;-0.15;-0.09653114761754639;-0.09436590909090908;-0.09220067056427178;0.004330477053274593;0.0005566397549960313;Yes
551;NB;108;0.80;0.95;0.50;-0.45;0.45;0.3391092803197844;0.34294090909090913;0.3467725378620339;0.007663257542249555;0.0009850355395749507;Yes
552;NB;109;0.80;0.95;0.65;-0.30;0.30;0.29776131266986405;0.30272045454545454;0.30767959642104503;0.009918283751180925;0.0012748967306185585;Yes
553;NB;110;0.80;0.95;0.80;-0.15;0.15;0.15499044104004536;0.1598159090909091;0.16464137714177282;0.00965093610172747;0.001240531849276443;Yes
554;NB;111;0.80;0.95;0.95;0.00;0.00;-0.0006323573182476032;0.0006954545454545453;0.002023266409156694;0.002655623727404297;0.0003413540177672065;No
555;NB;112;0.95;0.05;0.05;0.00;0.00;-0.005039317383257194;-0.004497607655502393;-0.003955897927747591;0.0010834194555096029;0.000139262795496577;Yes
556;NB;113;0.95;0.05;0.20;0.15;0.15;0.6979957668893001;0.7049837320574162;0.7119716972255322;0.013975930336232048;0.0017964668424507897;Yes
557;NB;114;0.95;0.05;0.35;0.30;0.30;0.5886895811290707;0.5896784688995215;0.5906673566699723;0.0019777755409017056;0.0002542233751572914;Yes
558;NB;115;0.95;0.05;0.50;0.45;0.45;0.45092358762030793;0.4512133971291866;0.4515032066380653;0.0005796190177574013;7.450425993864788e-05;Yes
559;NB;116;0.95;0.20;0.05;-0.15;-0.15;-0.11432481100835384;-0.11191961722488039;-0.10951442344140694;0.004810387566946916;0.0006183274784186918;Yes
560;NB;117;0.95;0.20;0.20;0.00;0.00;0.0001885738011016356;0.006683253588516747;0.013177933375931858;0.012989359574830222;0.0016696529833408109;Yes
561;NB;118;0.95;0.20;0.35;0.15;0.15;0.4729113330123319;0.47648612440191385;0.4800609157914958;0.00714958277916394;0.0009190077577038039;Yes
562;NB;119;0.95;0.20;0.50;0.30;0.30;0.34486894385888994;0.34619138755980866;0.3475138312607274;0.002644887401837397;0.00033997396989728464;Yes
563;NB;120;0.95;0.20;0.65;0.45;0.15;0.19564997334069367;0.19692440191387559;0.1981988304870575;0.0025488571463638515;0.0003276302356570628;Yes
564;NB;121;0.95;0.35;0.05;-0.30;-0.30;-0.22212259921596034;-0.21930143540669858;-0.21648027159743682;0.005642327618523526;0.0007252650977118856;Yes
565;NB;122;0.95;0.35;0.20;-0.15;-0.15;0.014234076375674018;0.016426794258373206;0.018619512141072395;0.004385435765398376;0.0005637041508293603;Yes
566;NB;123;0.95;0.35;0.35;0.00;0.00;-0.004513477562766017;0.00443444976076555;0.013382377084297119;0.017895854647063135;0.0023003341256948016;No
567;NB;124;0.95;0.35;0.50;0.15;0.15;0.30065755417174883;0.30365741626794257;0.3066572783641363;0.005999724192387476;0.000771204872675389;Yes
568;NB;125;0.95;0.35;0.65;0.30;0.00;0.15325100954202667;0.1552688995215311;0.15728678950103556;0.004035779959008911;0.0005187593745363199;Yes
569;NB;126;0.95;0.35;0.80;0.45;-0.15;-0.034556740209384276;-0.032447846889952156;-0.03033895357052004;0.004217786638864235;0.000542154523023644;Yes
570;NB;127;0.95;0.50;0.05;-0.45;-0.45;-0.2830389124979624;-0.28024688995215313;-0.27745486740634384;0.00558404509161855;0.0007177734585465416;Yes
571;NB;128;0.95;0.50;0.20;-0.30;-0.30;-0.02541927356131335;-0.023257416267942584;-0.02109555897457182;0.004323714586741528;0.0005557705071815699;Yes
572;NB;129;0.95;0.50;0.35;-0.15;-0.15;0.1574735312428262;0.15950239234449762;0.16153125344616903;0.004057722203342817;0.0005215798318115415;Yes
573;NB;130;0.95;0.50;0.50;0.00;0.00;0.00378209141068319;0.01225263157894737;0.020723171747211548;0.016941080336528358;0.0021776073841015854;Yes
574;NB;131;0.95;0.50;0.65;0.15;-0.15;0.15704572186143875;0.15921148325358853;0.1613772446457383;0.004331522784299561;0.0005567741733186245;Yes
575;NB;132;0.95;0.50;0.80;0.30;-0.30;-0.026245847479156932;-0.024017224880382774;-0.021788602281608616;0.004457245197548316;0.0005729345391276012;Yes
576;NB;133;0.95;0.50;0.95;0.45;-0.45;-0.2811825817225012;-0.2783866028708134;-0.2755906240191256;0.0055919577033755625;0.0007187905460903889;Yes
577;NB;134;0.95;0.65;0.20;-0.45;-0.15;-0.034293087345718364;-0.0324133971291866;-0.03053370691265484;0.003759380433063525;0.0004832309644996201;Yes
578;NB;135;0.95;0.65;0.35;-0.30;0.00;0.15224305371628916;0.15399425837320574;0.15574546303012232;0.003502409313833188;0.0004501998829144476;Yes
579;NB;136;0.95;0.65;0.50;-0.15;0.15;0.3013453722943535;0.3037071770334928;0.30606898177263214;0.004723609478278699;0.0006071730182007873;Yes
580;NB;137;0.95;0.65;0.65;0.00;0.00;-0.0019853611785457187;0.00644401913875598;0.01487339945605768;0.016858760634603398;0.002167026005157156;No
581;NB;138;0.95;0.65;0.80;0.15;-0.15;0.013715595686348605;0.01607464114832536;0.018433686610302112;0.004718090923953509;0.0006064636629289048;Yes
582;NB;139;0.95;0.65;0.95;0.30;-0.30;-0.22446305451659254;-0.22151578947368422;-0.2185685244307759;0.005894530085816621;0.0007576832165187425;Yes
583;NB;140;0.95;0.80;0.35;-0.45;0.15;0.19480703488809428;0.19612057416267942;0.19743411343726455;0.0026270785491702905;0.0003376848190108061;Yes
584;NB;141;0.95;0.80;0.50;-0.30;0.30;0.3431934861539173;0.344555023923445;0.3459165616929727;0.002723075539055388;0.00035002427729048695;Yes
585;NB;142;0.95;0.80;0.65;-0.15;0.15;0.4800780868966131;0.4834105263157895;0.48674296573496595;0.0066648788383528645;0.0008567038868970834;Yes
586;NB;143;0.95;0.80;0.80;0.00;0.00;-0.005577611364629327;0.00029282296650717744;0.0061632572976436815;0.011740868662273009;0.0015091718938139403;No
587;NB;144;0.95;0.80;0.95;0.15;-0.15;-0.11311701235551033;-0.11112535885167463;-0.10913370534783892;0.003983307007671418;0.0005120144985291063;Yes
588;NB;145;0.95;0.95;0.50;-0.45;0.45;0.4511674693067141;0.4514813397129187;0.4517952101191233;0.0006277408124092501;8.068983802980049e-05;Yes
589;NB;146;0.95;0.95;0.65;-0.30;0.30;0.5889782248049636;0.5899808612440192;0.5909834976830747;0.0020052728781111404;0.0002577578843716351;Yes
590;NB;147;0.95;0.95;0.80;-0.15;0.15;0.7060642741442154;0.7131751196172249;0.7202859650902345;0.014221690946019072;0.0018280569245448814;Yes
591;NB;148;0.95;0.95;0.95;0.00;0.00;-0.004828527782305019;-0.004078468899521531;-0.0033284100167380423;0.0015001177655669772;0.00019282521884256886;Yes
592;NB_noSex;1;0.50;0.05;0.05;0.00;0.00;-0.001983841533858816;-0.0008727272727272727;0.0002383869884042708;0.002222228522263087;0.00028564537462272087;No
593;NB_noSex;2;0.50;0.05;0.20;0.15;0.15;0.0908054201565305;0.09305454545454545;0.0953036707525604;0.004498250596029893;0.0005782053752695546;Yes
594;NB_noSex;3;0.50;0.05;0.35;0.30;0.30;0.14156980993248866;0.1447709090909091;0.14797200824932952;0.006402198316840867;0.0008229389184333662;Yes
595;NB_noSex;4;0.50;0.05;0.50;0.45;0.45;0.1584134539949332;0.16177818181818182;0.16514290964143044;0.0067294556464972234;0.0008650045933138789;Yes
596;NB_noSex;5;0.50;0.20;0.05;-0.15;-0.15;-0.094658848103149;-0.0925090909090909;-0.09035933371503281;0.004299514388116186;0.0005526598123394209;Yes
597;NB_noSex;6;0.50;0.20;0.20;0.00;0.00;-0.002088948989560472;0.0004145454545454545;0.0029180398986513806;0.005006988888211853;0.0006435986229033527;No
598;NB_noSex;7;0.50;0.20;0.35;0.15;0.15;0.05047961681673617;0.05373090909090909;0.056982201365082016;0.006502584548345844;0.0008358425700686176;Yes
599;NB_noSex;8;0.50;0.20;0.50;0.30;0.30;0.06540118635397765;0.06938545454545456;0.07336972273693146;0.007968536382953818;0.0010242760982950567;Yes
600;NB_noSex;9;0.50;0.20;0.65;0.45;0.15;0.044741932119359236;0.048647272727272727;0.05255261333518622;0.007810681215826976;0.001003985386562062;Yes
601;NB_noSex;10;0.50;0.35;0.05;-0.30;-0.30;-0.14987072198706697;-0.14674181818181817;-0.14361291437656937;0.006257807610497601;0.0008043789292188192;Yes
602;NB_noSex;11;0.50;0.35;0.20;-0.15;-0.15;-0.05082724790641658;-0.047316363636363636;-0.04380547936631069;0.0070217685401058865;0.0009025785084919926;Yes
603;NB_noSex;12;0.50;0.35;0.35;0.00;0.00;0.001867295447094952;0.005363636363636364;0.008859977280177775;0.006992681833082824;0.0008988397015957139;Yes
604;NB_noSex;13;0.50;0.35;0.50;0.15;0.15;0.017175073838356904;0.021290909090909093;0.025406744343461282;0.008231670505104377;0.0010580993726094247;Yes
605;NB_noSex;14;0.50;0.35;0.65;0.30;0.00;-0.0022228077751404733;0.0012654545454545453;0.0047537168660495635;0.006976524641190037;0.0008967628552746317;No
606;NB_noSex;15;0.50;0.35;0.80;0.45;-0.15;-0.05387504420098851;-0.05084;-0.0478049557990115;0.006070088401977013;0.0007802494919874327;Yes
607;NB_noSex;16;0.50;0.50;0.05;-0.45;-0.45;-0.16556846016506718;-0.1622981818181818;-0.15902790347129644;0.006540556693770753;0.0008407235116983652;Yes
608;NB_noSex;17;0.50;0.50;0.20;-0.30;-0.30;-0.06611876413790814;-0.06272;-0.05932123586209185;0.006797528275816292;0.0008737546527738289;Yes
609;NB_noSex;18;0.50;0.50;0.35;-0.15;-0.15;-0.015436806592830466;-0.011523636363636364;-0.0076104661344422635;0.007826340458388202;0.0010059982264490931;Yes
610;NB_noSex;19;0.50;0.50;0.50;0.00;0.00;-0.0005489552525946742;0.003232727272727273;0.00701440979804922;0.007563365050643894;0.0009721953532931017;No
611;NB_noSex;20;0.50;0.50;0.65;0.15;-0.15;-0.018192825375337663;-0.014949090909090908;-0.011705356442844154;0.006487468932493508;0.0008338996079881937;Yes
612;NB_noSex;21;0.50;0.50;0.80;0.30;-0.30;-0.07308964147356002;-0.07003636363636363;-0.06698308579916724;0.006106555674392781;0.0007849369971590712;Yes
613;NB_noSex;22;0.50;0.50;0.95;0.45;-0.45;-0.16911276183980212;-0.16618909090909087;-0.16326541997837962;0.005847341861422474;0.0007516176395990833;Yes
614;NB_noSex;23;0.50;0.65;0.20;-0.45;-0.15;-0.05513710465876905;-0.05137818181818182;-0.04761925897759459;0.007517845681174462;0.000966344291075862;Yes
615;NB_noSex;24;0.50;0.65;0.35;-0.30;0.00;0.0006749877923320114;0.004494545454545454;0.008314103116758897;0.007639115324426886;0.000981932297588318;Yes
616;NB_noSex;25;0.50;0.65;0.50;-0.15;0.15;0.013006996452261622;0.01688;0.020753003547738375;0.007746007095476753;0.0009956721716290538;Yes
617;NB_noSex;26;0.50;0.65;0.65;0.00;0.00;-0.0014529120751096817;0.0018036363636363636;0.005060184802382409;0.006513096877492091;0.0008371938254264953;No
618;NB_noSex;27;0.50;0.65;0.80;0.15;-0.15;-0.05378915799334067;-0.05110545454545454;-0.048421751097568404;0.005367406895772264;0.0006899267731178606;Yes
619;NB_noSex;28;0.50;0.65;0.95;0.30;-0.30;-0.14921017343875445;-0.1466327272727273;-0.14405528110670016;0.005154892332054296;0.0006626101395863177;Yes
620;NB_noSex;29;0.50;0.80;0.35;-0.45;0.15;0.05026833568348262;0.054021818181818185;0.05777530068015375;0.007506964996671129;0.0009649456873004317;Yes
621;NB_noSex;30;0.50;0.80;0.50;-0.30;0.30;0.06503013019116842;0.06863636363636363;0.07224259708155885;0.007212466890390434;0.000927090884767089;Yes
622;NB_noSex;31;0.50;0.80;0.65;-0.15;0.15;0.05001318341605153;0.05308363636363636;0.05615408931122119;0.0061409058951696575;0.0007893523763983726;Yes
